"REF_DATE","GEO","DGUID","Farm type","Highest level of educational attainment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Saskatchewan","2016A000247","Poultry and egg production  [1123]","All educational attainments","Farm operators","372","units ","0","v1001442538","9.5.1","105","","","","0"
"2016","Saskatchewan","2016A000247","Poultry and egg production  [1123]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442539","9.5.2","20","E","","","0"
"2016","Saskatchewan","2016A000247","Poultry and egg production  [1123]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442540","9.5.3","40","E","","","0"
"2016","Saskatchewan","2016A000247","Poultry and egg production  [1123]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442541","9.5.4","15","E","","","0"
"2016","Saskatchewan","2016A000247","Poultry and egg production  [1123]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442542","9.5.5","","F","","","0"
"2016","Saskatchewan","2016A000247","Poultry and egg production  [1123]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442543","9.5.6","","F","","","0"
"2016","Saskatchewan","2016A000247","Poultry and egg production  [1123]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442544","9.5.7","","F","","","0"
"2016","Saskatchewan","2016A000247","Sheep and goat farming  [1124]","All educational attainments","Farm operators","372","units ","0","v1001442545","9.6.1","245","","","","0"
"2016","Saskatchewan","2016A000247","Sheep and goat farming  [1124]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442546","9.6.2","65","","","","0"
"2016","Saskatchewan","2016A000247","Sheep and goat farming  [1124]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442547","9.6.3","95","","","","0"
"2016","Saskatchewan","2016A000247","Sheep and goat farming  [1124]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442548","9.6.4","20","E","","","0"
"2016","Saskatchewan","2016A000247","Sheep and goat farming  [1124]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442549","9.6.5","30","E","","","0"
"2016","Saskatchewan","2016A000247","Sheep and goat farming  [1124]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442550","9.6.6","20","E","","","0"
"2016","Saskatchewan","2016A000247","Sheep and goat farming  [1124]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442551","9.6.7","25","E","","","0"
"2016","Saskatchewan","2016A000247","Other animal production [1129]","All educational attainments","Farm operators","372","units ","0","v1001442552","9.7.1","2230","","","","0"
"2016","Saskatchewan","2016A000247","Other animal production [1129]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442553","9.7.2","450","","","","0"
"2016","Saskatchewan","2016A000247","Other animal production [1129]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442554","9.7.3","660","","","","0"
"2016","Saskatchewan","2016A000247","Other animal production [1129]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442555","9.7.4","355","","","","0"
"2016","Saskatchewan","2016A000247","Other animal production [1129]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442556","9.7.5","420","","","","0"
"2016","Saskatchewan","2016A000247","Other animal production [1129]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442557","9.7.6","75","E","","","0"
"2016","Saskatchewan","2016A000247","Other animal production [1129]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442558","9.7.7","270","","","","0"
"2016","Saskatchewan","2016A000247","Oilseed and grain farming [1111]","All educational attainments","Farm operators","372","units ","0","v1001442559","9.8.1","27825","","","","0"
"2016","Saskatchewan","2016A000247","Oilseed and grain farming [1111]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442560","9.8.2","4820","","","","0"
"2016","Saskatchewan","2016A000247","Oilseed and grain farming [1111]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442561","9.8.3","9780","","","","0"
"2016","Saskatchewan","2016A000247","Oilseed and grain farming [1111]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442562","9.8.4","3945","","","","0"
"2016","Saskatchewan","2016A000247","Oilseed and grain farming [1111]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442563","9.8.5","4260","","","","0"
"2016","Saskatchewan","2016A000247","Oilseed and grain farming [1111]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442564","9.8.6","1575","","","","0"
"2016","Saskatchewan","2016A000247","Oilseed and grain farming [1111]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442565","9.8.7","3450","","","","0"
"2016","Saskatchewan","2016A000247","Vegetable and melon farming [1112]","All educational attainments","Farm operators","372","units ","0","v1001442566","9.9.1","215","","","","0"
"2016","Saskatchewan","2016A000247","Vegetable and melon farming [1112]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442567","9.9.2","","F","","","0"
"2016","Saskatchewan","2016A000247","Vegetable and melon farming [1112]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442568","9.9.3","40","E","","","0"
"2016","Saskatchewan","2016A000247","Vegetable and melon farming [1112]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442569","9.9.4","45","E","","","0"
"2016","Saskatchewan","2016A000247","Vegetable and melon farming [1112]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442570","9.9.5","70","E","","","0"
"2016","Saskatchewan","2016A000247","Vegetable and melon farming [1112]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442571","9.9.6","0","","","","0"
"2016","Saskatchewan","2016A000247","Vegetable and melon farming [1112]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442572","9.9.7","45","E","","","0"
"2016","Saskatchewan","2016A000247","Fruit and tree nut farming [1113]","All educational attainments","Farm operators","372","units ","0","v1001442573","9.10.1","75","","","","0"
"2016","Saskatchewan","2016A000247","Fruit and tree nut farming [1113]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442574","9.10.2","","F","","","0"
"2016","Saskatchewan","2016A000247","Fruit and tree nut farming [1113]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442575","9.10.3","","F","","","0"
"2016","Saskatchewan","2016A000247","Fruit and tree nut farming [1113]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442576","9.10.4","","F","","","0"
"2016","Saskatchewan","2016A000247","Fruit and tree nut farming [1113]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442577","9.10.5","","F","","","0"
"2016","Saskatchewan","2016A000247","Fruit and tree nut farming [1113]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442578","9.10.6","0","","","","0"
"2016","Saskatchewan","2016A000247","Fruit and tree nut farming [1113]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442579","9.10.7","30","E","","","0"
"2016","Saskatchewan","2016A000247","Greenhouse, nursery and floriculture production [1114]","All educational attainments","Farm operators","372","units ","0","v1001442580","9.11.1","250","","","","0"
"2016","Saskatchewan","2016A000247","Greenhouse, nursery and floriculture production [1114]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442581","9.11.2","20","E","","","0"
"2016","Saskatchewan","2016A000247","Greenhouse, nursery and floriculture production [1114]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442582","9.11.3","75","E","","","0"
"2016","Saskatchewan","2016A000247","Greenhouse, nursery and floriculture production [1114]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442583","9.11.4","60","E","","","0"
"2016","Saskatchewan","2016A000247","Greenhouse, nursery and floriculture production [1114]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442584","9.11.5","50","E","","","0"
"2016","Saskatchewan","2016A000247","Greenhouse, nursery and floriculture production [1114]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442585","9.11.6","","F","","","0"
"2016","Saskatchewan","2016A000247","Greenhouse, nursery and floriculture production [1114]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442586","9.11.7","45","E","","","0"
"2016","Saskatchewan","2016A000247","Other crop farming [1119]","All educational attainments","Farm operators","372","units ","0","v1001442587","9.12.1","4435","","","","0"
"2016","Saskatchewan","2016A000247","Other crop farming [1119]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442588","9.12.2","950","","","","0"
"2016","Saskatchewan","2016A000247","Other crop farming [1119]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442589","9.12.3","1370","","","","0"
"2016","Saskatchewan","2016A000247","Other crop farming [1119]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442590","9.12.4","640","","","","0"
"2016","Saskatchewan","2016A000247","Other crop farming [1119]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442591","9.12.5","670","","","","0"
"2016","Saskatchewan","2016A000247","Other crop farming [1119]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442592","9.12.6","170","","","","0"
"2016","Saskatchewan","2016A000247","Other crop farming [1119]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442593","9.12.7","635","","","","0"
"2016","Alberta","2016A000248","All farm types","All educational attainments","Farm operators","372","units ","0","v1001442594","10.1.1","57085","","","","0"
"2016","Alberta","2016A000248","All farm types","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442595","10.1.2","9800","","","","0"
"2016","Alberta","2016A000248","All farm types","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442596","10.1.3","17035","","","","0"
"2016","Alberta","2016A000248","All farm types","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442597","10.1.4","8600","","","","0"
"2016","Alberta","2016A000248","All farm types","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442598","10.1.5","12830","","","","0"
"2016","Alberta","2016A000248","All farm types","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442599","10.1.6","1205","","","","0"
"2016","Alberta","2016A000248","All farm types","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442600","10.1.7","7620","","","","0"
"2016","Alberta","2016A000248","Beef cattle ranching and farming, including feedlots  [112110]","All educational attainments","Farm operators","372","units ","0","v1001442601","10.2.1","17625","","","","0"
"2016","Alberta","2016A000248","Beef cattle ranching and farming, including feedlots  [112110]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442602","10.2.2","3175","","","","0"
"2016","Alberta","2016A000248","Beef cattle ranching and farming, including feedlots  [112110]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442603","10.2.3","5570","","","","0"
"2016","Alberta","2016A000248","Beef cattle ranching and farming, including feedlots  [112110]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442604","10.2.4","2595","","","","0"
"2016","Alberta","2016A000248","Beef cattle ranching and farming, including feedlots  [112110]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442605","10.2.5","3915","","","","0"
"2016","Alberta","2016A000248","Beef cattle ranching and farming, including feedlots  [112110]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442606","10.2.6","345","","","","0"
"2016","Alberta","2016A000248","Beef cattle ranching and farming, including feedlots  [112110]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442607","10.2.7","2020","","","","0"
"2016","Alberta","2016A000248","Dairy cattle and milk production  [112120]","All educational attainments","Farm operators","372","units ","0","v1001442608","10.3.1","700","","","","0"
"2016","Alberta","2016A000248","Dairy cattle and milk production  [112120]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442609","10.3.2","80","","","","0"
"2016","Alberta","2016A000248","Dairy cattle and milk production  [112120]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442610","10.3.3","225","","","","0"
"2016","Alberta","2016A000248","Dairy cattle and milk production  [112120]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442611","10.3.4","75","E","","","0"
"2016","Alberta","2016A000248","Dairy cattle and milk production  [112120]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442612","10.3.5","220","","","","0"
"2016","Alberta","2016A000248","Dairy cattle and milk production  [112120]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442613","10.3.6","30","E","","","0"
"2016","Alberta","2016A000248","Dairy cattle and milk production  [112120]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442614","10.3.7","75","","","","0"
"2016","Alberta","2016A000248","Hog and pig farming  [1122]","All educational attainments","Farm operators","372","units ","0","v1001442615","10.4.1","230","","","","0"
"2016","Alberta","2016A000248","Hog and pig farming  [1122]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442616","10.4.2","25","E","","","0"
"2016","Alberta","2016A000248","Hog and pig farming  [1122]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442617","10.4.3","65","E","","","0"
"2016","Alberta","2016A000248","Hog and pig farming  [1122]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442618","10.4.4","40","E","","","0"
"2016","Alberta","2016A000248","Hog and pig farming  [1122]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442619","10.4.5","45","E","","","0"
"2016","Alberta","2016A000248","Hog and pig farming  [1122]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442620","10.4.6","","F","","","0"
"2016","Alberta","2016A000248","Hog and pig farming  [1122]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442621","10.4.7","40","E","","","0"
"2016","Alberta","2016A000248","Poultry and egg production  [1123]","All educational attainments","Farm operators","372","units ","0","v1001442622","10.5.1","615","","","","0"
"2016","Alberta","2016A000248","Poultry and egg production  [1123]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442623","10.5.2","120","","","","0"
"2016","Alberta","2016A000248","Poultry and egg production  [1123]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442624","10.5.3","190","","","","0"
"2016","Alberta","2016A000248","Poultry and egg production  [1123]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442625","10.5.4","80","E","","","0"
"2016","Alberta","2016A000248","Poultry and egg production  [1123]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442626","10.5.5","130","","","","0"
"2016","Alberta","2016A000248","Poultry and egg production  [1123]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442627","10.5.6","15","E","","","0"
"2016","Alberta","2016A000248","Poultry and egg production  [1123]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442628","10.5.7","85","","","","0"
"2016","Alberta","2016A000248","Sheep and goat farming  [1124]","All educational attainments","Farm operators","372","units ","0","v1001442629","10.6.1","620","","","","0"
"2016","Alberta","2016A000248","Sheep and goat farming  [1124]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442630","10.6.2","75","","","","0"
"2016","Alberta","2016A000248","Sheep and goat farming  [1124]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442631","10.6.3","170","","","","0"
"2016","Alberta","2016A000248","Sheep and goat farming  [1124]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442632","10.6.4","105","","","","0"
"2016","Alberta","2016A000248","Sheep and goat farming  [1124]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442633","10.6.5","190","","","","0"
"2016","Alberta","2016A000248","Sheep and goat farming  [1124]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442634","10.6.6","","F","","","0"
"2016","Alberta","2016A000248","Sheep and goat farming  [1124]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442635","10.6.7","65","E","","","0"
"2016","Alberta","2016A000248","Other animal production [1129]","All educational attainments","Farm operators","372","units ","0","v1001442636","10.7.1","7305","","","","0"
"2016","Alberta","2016A000248","Other animal production [1129]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442637","10.7.2","1220","","","","0"
"2016","Alberta","2016A000248","Other animal production [1129]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442638","10.7.3","1945","","","","0"
"2016","Alberta","2016A000248","Other animal production [1129]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442639","10.7.4","1160","","","","0"
"2016","Alberta","2016A000248","Other animal production [1129]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442640","10.7.5","1725","","","","0"
"2016","Alberta","2016A000248","Other animal production [1129]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442641","10.7.6","175","","","","0"
"2016","Alberta","2016A000248","Other animal production [1129]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442642","10.7.7","1090","","","","0"
"2016","Alberta","2016A000248","Oilseed and grain farming [1111]","All educational attainments","Farm operators","372","units ","0","v1001442643","10.8.1","18155","","","","0"
"2016","Alberta","2016A000248","Oilseed and grain farming [1111]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442644","10.8.2","2840","","","","0"
"2016","Alberta","2016A000248","Oilseed and grain farming [1111]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442645","10.8.3","5635","","","","0"
"2016","Alberta","2016A000248","Oilseed and grain farming [1111]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442646","10.8.4","2655","","","","0"
"2016","Alberta","2016A000248","Oilseed and grain farming [1111]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442647","10.8.5","4280","","","","0"
"2016","Alberta","2016A000248","Oilseed and grain farming [1111]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442648","10.8.6","375","","","","0"
"2016","Alberta","2016A000248","Oilseed and grain farming [1111]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442649","10.8.7","2365","","","","0"
"2016","Alberta","2016A000248","Vegetable and melon farming [1112]","All educational attainments","Farm operators","372","units ","0","v1001442650","10.9.1","540","","","","0"
"2016","Alberta","2016A000248","Vegetable and melon farming [1112]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442651","10.9.2","45","E","","","0"
"2016","Alberta","2016A000248","Vegetable and melon farming [1112]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442652","10.9.3","135","","","","0"
"2016","Alberta","2016A000248","Vegetable and melon farming [1112]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442653","10.9.4","45","E","","","0"
"2016","Alberta","2016A000248","Vegetable and melon farming [1112]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442654","10.9.5","155","","","","0"
"2016","Alberta","2016A000248","Vegetable and melon farming [1112]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442655","10.9.6","","F","","","0"
"2016","Alberta","2016A000248","Vegetable and melon farming [1112]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442656","10.9.7","145","","","","0"
"2016","Alberta","2016A000248","Fruit and tree nut farming [1113]","All educational attainments","Farm operators","372","units ","0","v1001442657","10.10.1","260","","","","0"
"2016","Alberta","2016A000248","Fruit and tree nut farming [1113]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442658","10.10.2","","F","","","0"
"2016","Alberta","2016A000248","Fruit and tree nut farming [1113]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442659","10.10.3","60","E","","","0"
"2016","Alberta","2016A000248","Fruit and tree nut farming [1113]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442660","10.10.4","35","E","","","0"
"2016","Alberta","2016A000248","Fruit and tree nut farming [1113]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442661","10.10.5","55","E","","","0"
"2016","Alberta","2016A000248","Fruit and tree nut farming [1113]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442662","10.10.6","0","","","","0"
"2016","Alberta","2016A000248","Fruit and tree nut farming [1113]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442663","10.10.7","100","E","","","0"
"2016","Alberta","2016A000248","Greenhouse, nursery and floriculture production [1114]","All educational attainments","Farm operators","372","units ","0","v1001442664","10.11.1","865","","","","0"
"2016","Alberta","2016A000248","Greenhouse, nursery and floriculture production [1114]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442665","10.11.2","110","","","","0"
"2016","Alberta","2016A000248","Greenhouse, nursery and floriculture production [1114]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442666","10.11.3","175","","","","0"
"2016","Alberta","2016A000248","Greenhouse, nursery and floriculture production [1114]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442667","10.11.4","120","","","","0"
"2016","Alberta","2016A000248","Greenhouse, nursery and floriculture production [1114]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442668","10.11.5","230","","","","0"
"2016","Alberta","2016A000248","Greenhouse, nursery and floriculture production [1114]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442669","10.11.6","","F","","","0"
"2016","Alberta","2016A000248","Greenhouse, nursery and floriculture production [1114]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442670","10.11.7","205","","","","0"
"2016","Alberta","2016A000248","Other crop farming [1119]","All educational attainments","Farm operators","372","units ","0","v1001442671","10.12.1","10175","","","","0"
"2016","Alberta","2016A000248","Other crop farming [1119]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442672","10.12.2","2100","","","","0"
"2016","Alberta","2016A000248","Other crop farming [1119]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442673","10.12.3","2860","","","","0"
"2016","Alberta","2016A000248","Other crop farming [1119]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442674","10.12.4","1690","","","","0"
"2016","Alberta","2016A000248","Other crop farming [1119]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442675","10.12.5","1890","","","","0"
"2016","Alberta","2016A000248","Other crop farming [1119]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442676","10.12.6","210","","","","0"
"2016","Alberta","2016A000248","Other crop farming [1119]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442677","10.12.7","1425","","","","0"
"2016","British Columbia","2016A000259","All farm types","All educational attainments","Farm operators","372","units ","0","v1001442678","11.1.1","26390","","","","0"
"2016","British Columbia","2016A000259","All farm types","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442679","11.1.2","3445","","","","0"
"2016","British Columbia","2016A000259","All farm types","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442680","11.1.3","8140","","","","0"
"2016","British Columbia","2016A000259","All farm types","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442681","11.1.4","3435","","","","0"
"2016","British Columbia","2016A000259","All farm types","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442682","11.1.5","5025","","","","0"
"2016","British Columbia","2016A000259","All farm types","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442683","11.1.6","915","","","","0"
"2016","British Columbia","2016A000259","All farm types","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442684","11.1.7","5420","","","","0"
"2016","British Columbia","2016A000259","Beef cattle ranching and farming, including feedlots  [112110]","All educational attainments","Farm operators","372","units ","0","v1001442685","11.2.1","3280","","","","0"
"2016","British Columbia","2016A000259","Beef cattle ranching and farming, including feedlots  [112110]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442686","11.2.2","665","","","","0"
"2016","British Columbia","2016A000259","Beef cattle ranching and farming, including feedlots  [112110]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442687","11.2.3","1035","","","","0"
"2016","British Columbia","2016A000259","Beef cattle ranching and farming, including feedlots  [112110]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442688","11.2.4","455","","","","0"
"2016","British Columbia","2016A000259","Beef cattle ranching and farming, including feedlots  [112110]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442689","11.2.5","575","","","","0"
"2016","British Columbia","2016A000259","Beef cattle ranching and farming, including feedlots  [112110]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442690","11.2.6","125","","","","0"
"2016","British Columbia","2016A000259","Beef cattle ranching and farming, including feedlots  [112110]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442691","11.2.7","425","","","","0"
"2016","British Columbia","2016A000259","Dairy cattle and milk production  [112120]","All educational attainments","Farm operators","372","units ","0","v1001442692","11.3.1","790","","","","0"
"2016","British Columbia","2016A000259","Dairy cattle and milk production  [112120]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442693","11.3.2","90","","","","0"
"2016","British Columbia","2016A000259","Dairy cattle and milk production  [112120]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442694","11.3.3","390","","","","0"
"2016","British Columbia","2016A000259","Dairy cattle and milk production  [112120]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442695","11.3.4","70","","","","0"
"2016","British Columbia","2016A000259","Dairy cattle and milk production  [112120]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442696","11.3.5","135","","","","0"
"2016","British Columbia","2016A000259","Dairy cattle and milk production  [112120]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442697","11.3.6","35","E","","","0"
"2016","British Columbia","2016A000259","Dairy cattle and milk production  [112120]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442698","11.3.7","75","","","","0"
"2016","British Columbia","2016A000259","Hog and pig farming  [1122]","All educational attainments","Farm operators","372","units ","0","v1001442699","11.4.1","170","","","","0"
"2016","British Columbia","2016A000259","Hog and pig farming  [1122]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442700","11.4.2","","F","","","0"
"2016","British Columbia","2016A000259","Hog and pig farming  [1122]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442701","11.4.3","30","E","","","0"
"2016","British Columbia","2016A000259","Hog and pig farming  [1122]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442702","11.4.4","30","E","","","0"
"2016","British Columbia","2016A000259","Hog and pig farming  [1122]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442703","11.4.5","45","E","","","0"
"2016","British Columbia","2016A000259","Hog and pig farming  [1122]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442704","11.4.6","","F","","","0"
"2016","British Columbia","2016A000259","Hog and pig farming  [1122]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442705","11.4.7","50","E","","","0"
"2016","British Columbia","2016A000259","Poultry and egg production  [1123]","All educational attainments","Farm operators","372","units ","0","v1001442706","11.5.1","1775","","","","0"
"2016","British Columbia","2016A000259","Poultry and egg production  [1123]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442707","11.5.2","190","","","","0"
"2016","British Columbia","2016A000259","Poultry and egg production  [1123]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442708","11.5.3","575","","","","0"
